document_id,image_path,word_count_gt,word_count_ocr,precision,recall,f1_score,character_accuracy,word_error_rate,sequence_accuracy,lcs_ratio,bigram_overlap,trigram_overlap,true_positives,false_positives,false_negatives
342db705-8c91-4835-86cf-c0327699eff5,raw/342db705-8c91-4835-86cf-c0327699eff5--file%3A%2F%2F%2Fprivate%2Fvar%2Ffolders%2Fgb%2Fd2rz0yr907x6sl234fhp7mbm0000gn%2FT%2Ftmpsb6sakor%2Fdataset%2Ftesting_data%2Fimages%2F82250337_0338.png,171,1511,0.41472868217054265,0.9145299145299145,0.5706666666666667,0.9375,8.029239766081872,0.005847953216374269,0.8245614035087719,0.6941176470588235,0.6153846153846154,107,151,10
a47b225b-892d-4a33-ae94-1cd7346eb39d,raw/a47b225b-892d-4a33-ae94-1cd7346eb39d--file%3A%2F%2F%2Fprivate%2Fvar%2Ffolders%2Fgb%2Fd2rz0yr907x6sl234fhp7mbm0000gn%2FT%2Ftmpsb6sakor%2Fdataset%2Ftesting_data%2Fimages%2F82252956_2958.png.biblicus.yml,83,411,0.4536082474226804,0.8301886792452831,0.5866666666666668,0.9777777777777777,4.204819277108434,0.03614457831325301,0.7831325301204819,0.47560975609756095,0.3950617283950617,44,53,9
bb929d4e-d336-4f60-86ad-ab10a31992f4,raw/bb929d4e-d336-4f60-86ad-ab10a31992f4--file%3A%2F%2F%2Fprivate%2Fvar%2Ffolders%2Fgb%2Fd2rz0yr907x6sl234fhp7mbm0000gn%2FT%2Ftmpsb6sakor%2Fdataset%2Ftesting_data%2Fimages%2F82200067_0069.png,98,553,0.25146198830409355,0.6417910447761194,0.36134453781512604,0.9791666666666666,5.081632653061225,0.0,0.5714285714285714,0.3917525773195876,0.28125,43,128,24
8abf490c-5b7a-4ae9-a4c2-836f8809f8f1,raw/8abf490c-5b7a-4ae9-a4c2-836f8809f8f1--file%3A%2F%2F%2Fprivate%2Fvar%2Ffolders%2Fgb%2Fd2rz0yr907x6sl234fhp7mbm0000gn%2FT%2Ftmpsb6sakor%2Fdataset%2Ftesting_data%2Fimages%2F82251504.png.biblicus.yml,156,754,0.45365853658536587,0.8230088495575221,0.5849056603773585,0.9782608695652174,4.256410256410256,0.00641025641025641,0.6410256410256411,0.5870967741935483,0.4155844155844156,93,112,20
4d4e57e0-d644-4be2-a61d-628a6dda26f8,raw/4d4e57e0-d644-4be2-a61d-628a6dda26f8--file%3A%2F%2F%2Fprivate%2Fvar%2Ffolders%2Fgb%2Fd2rz0yr907x6sl234fhp7mbm0000gn%2FT%2Ftmpsb6sakor%2Fdataset%2Ftesting_data%2Fimages%2F82092117.png.biblicus.yml,171,990,0.3448275862068966,0.8403361344537815,0.48899755501222497,0.9545454545454546,5.046783625730995,0.011695906432748537,0.7602339181286549,0.6588235294117647,0.5502958579881657,100,190,19
